what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.ui,1.0.1.I20130306-1700,"org.eclipse.team.svn.ui",1550166313295
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1550166313295
started,bundle,com.android.ide.eclipse.adt,22.0.0.v201305140200--675183,"com.android.ide.eclipse.adt",1550166313296
started,bundle,com.android.ide.eclipse.base,22.0.0.v201305140200--675183,"com.android.ide.eclipse.base",1550166313296
os,sysinfo,,,"win32",1550166313302
arch,sysinfo,,,"x86_64",1550166313302
ws,sysinfo,,,"win32",1550166313302
locale,sysinfo,,,"en_US",1550166313302
processors,sysinfo,,,"4",1550166313302
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1550166313302
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1550166313302
java.specification.name,sysinfo,,,"Java Platform API Specification",1550166313302
java.specification.vendor,sysinfo,,,"Oracle Corporation",1550166313302
java.specification.version,sysinfo,,,"1.8",1550166313302
java.vendor,sysinfo,,,"Oracle Corporation",1550166313302
java.version,sysinfo,,,"1.8.0_201",1550166313302
java.vm.info,sysinfo,,,"mixed mode",1550166313302
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1550166313302
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1550166313302
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1550166313302
java.vm.specification.version,sysinfo,,,"1.8",1550166313302
java.vm.vendor,sysinfo,,,"Oracle Corporation",1550166313302
java.vm.version,sysinfo,,,"25.201-b09",1550166313302
started,bundle,org.eclipse.team.svn.revision.graph,1.0.0.I20120601-1700,"org.eclipse.team.svn.revision.graph",1550166314471
started,bundle,com.android.ide.eclipse.ddms,22.0.0.v201305140200--675183,"com.android.ide.eclipse.ddms",1550166368461
error,log,,,"DDMS files not found: C:\\Android\\sdk\\tools\\hprof-conv.exe C:\\Android\\sdk\\tools\\traceview.bat ",1550166368478
